index,participant_index,age,gender,trial_number,expectedness,comfortable,propensity,image_set,image_set_repeat,noisiness,oddity,quadrant,c_expect,c_comfrt,c_prpnst,c_noise,c_oddity,c_oddnse
981,31,55,"Female",21,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",10,1,"0 - Low","0 - None",1,1,1,0,0,0,0
982,31,55,"Female",22,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",15,1,"1 - High","0 - None",2,1,1,0,1,0,0
983,31,55,"Female",23,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",8,2,"1 - High","0 - None",2,1,1,0,1,0,0
984,31,55,"Female",24,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",12,2,"0 - Low","1 - Present",3,5,1,0,0,1,0
985,31,55,"Female",25,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",10,2,"0 - Low","0 - None",1,1,1,0,0,0,0
986,31,55,"Female",26,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",13,2,"1 - High","1 - Present",4,5,1,0,1,1,1
987,31,55,"Female",27,"5 - Very Unexpected","4 - Certainly Not","0 - adventurous",6,2,"1 - High","1 - Present",4,5,4,0,1,1,1
988,31,55,"Female",28,"4 - Somewhat Unexpected","1 - Absolutely Yes","0 - adventurous",7,1,"0 - Low","1 - Present",3,4,1,0,0,1,0
989,31,55,"Female",29,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",15,2,"1 - High","1 - Present",4,5,2,0,1,1,1
990,31,55,"Female",30,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",7,2,"1 - High","0 - None",2,1,1,0,1,0,0
991,31,55,"Female",31,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",1,2,"1 - High","0 - None",2,1,1,0,1,0,0
992,31,55,"Female",32,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",3,2,"0 - Low","0 - None",1,1,1,0,0,0,0
993,32,36,"Female",1,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",5,1,"1 - High","0 - None",2,1,1,1,1,0,0
994,32,36,"Female",2,"2 - Somewhat Expected","1 - Absolutely Yes","1 - cautious",9,1,"1 - High","0 - None",2,2,1,1,1,0,0
995,32,36,"Female",3,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",6,1,"1 - High","1 - Present",4,5,4,1,1,1,1
996,32,36,"Female",4,"1 - Completely Expected","3 - Yes, but would not be feel nice","1 - cautious",15,1,"0 - Low","0 - None",1,1,3,1,0,0,0
997,32,36,"Female",5,"4 - Somewhat Unexpected","1 - Absolutely Yes","1 - cautious",10,1,"0 - Low","1 - Present",3,4,1,1,0,1,0
998,32,36,"Female",6,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",16,1,"0 - Low","0 - None",1,1,1,1,0,0,0
999,32,36,"Female",7,"1 - Completely Expected","3 - Yes, but would not be feel nice","1 - cautious",15,2,"1 - High","0 - None",2,1,3,1,1,0,0
1000,32,36,"Female",8,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",11,1,"1 - High","0 - None",2,4,2,1,1,0,0
1001,32,36,"Female",9,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",11,2,"0 - Low","1 - Present",3,5,2,1,0,1,0
1002,32,36,"Female",10,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",8,1,"1 - High","1 - Present",4,2,2,1,1,1,1
1003,32,36,"Female",11,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",10,2,"0 - Low","0 - None",1,1,1,1,0,0,0
1004,32,36,"Female",12,"2 - Somewhat Expected","1 - Absolutely Yes","1 - cautious",7,1,"0 - Low","1 - Present",3,2,1,1,0,1,0
1005,32,36,"Female",13,"1 - Completely Expected","3 - Yes, but would not be feel nice","1 - cautious",14,1,"1 - High","0 - None",2,1,3,1,1,0,0
1006,32,36,"Female",14,"5 - Very Unexpected","1 - Absolutely Yes","1 - cautious",9,2,"0 - Low","1 - Present",3,5,1,1,0,1,0
1007,32,36,"Female",15,"2 - Somewhat Expected","1 - Absolutely Yes","1 - cautious",3,1,"0 - Low","0 - None",1,2,1,1,0,0,0
1008,32,36,"Female",16,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",13,1,"1 - High","0 - None",2,1,1,1,1,0,0
1009,32,36,"Female",17,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",1,1,"1 - High","1 - Present",4,5,2,1,1,1,1
1010,32,36,"Female",18,"2 - Somewhat Expected","1 - Absolutely Yes","1 - cautious",3,2,"0 - Low","0 - None",1,2,1,1,0,0,0
1011,32,36,"Female",19,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",4,1,"1 - High","0 - None",2,1,1,1,1,0,0
1012,32,36,"Female",20,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",5,2,"0 - Low","0 - None",1,1,1,1,0,0,0
1013,32,36,"Female",21,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",2,1,"0 - Low","1 - Present",3,5,3,1,0,1,0
1014,32,36,"Female",22,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",12,1,"1 - High","0 - None",2,1,2,1,1,0,0
1015,32,36,"Female",23,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",6,2,"1 - High","1 - Present",4,5,4,1,1,1,1
1016,32,36,"Female",24,"2 - Somewhat Expected","1 - Absolutely Yes","1 - cautious",14,2,"1 - High","1 - Present",4,2,1,1,1,1,1
1017,32,36,"Female",25,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",16,2,"0 - Low","0 - None",1,1,1,1,0,0,0
1018,32,36,"Female",26,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",1,2,"1 - High","1 - Present",4,5,2,1,1,1,1
1019,32,36,"Female",27,"4 - Somewhat Unexpected","1 - Absolutely Yes","1 - cautious",13,2,"0 - Low","1 - Present",3,4,1,1,0,1,0
1020,32,36,"Female",28,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",2,2,"1 - High","1 - Present",4,5,3,1,1,1,1
1021,32,36,"Female",29,"2 - Somewhat Expected","1 - Absolutely Yes","1 - cautious",8,2,"0 - Low","0 - None",1,2,1,1,0,0,0
1022,32,36,"Female",30,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",12,2,"1 - High","1 - Present",4,5,3,1,1,1,1
1023,32,36,"Female",31,"2 - Somewhat Expected","1 - Absolutely Yes","1 - cautious",7,2,"0 - Low","1 - Present",3,2,1,1,0,1,0
1024,32,36,"Female",32,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",4,2,"0 - Low","1 - Present",3,5,3,1,0,1,0
1025,33,36,"Male",1,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",14,1,"0 - Low","0 - None",1,5,3,1,0,0,0
1026,33,36,"Male",2,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",13,1,"0 - Low","0 - None",1,1,1,1,0,0,0
1027,33,36,"Male",3,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",1,1,"1 - High","0 - None",2,2,2,1,1,0,0
1028,33,36,"Male",4,"4 - Somewhat Unexpected","3 - Yes, but would not be feel nice","1 - cautious",12,1,"1 - High","1 - Present",4,4,3,1,1,1,1
1029,33,36,"Male",5,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",5,1,"1 - High","0 - None",2,1,1,1,1,0,0
1030,33,36,"Male",6,"2 - Somewhat Expected","1 - Absolutely Yes","1 - cautious",4,1,"1 - High","0 - None",2,2,1,1,1,0,0
1031,33,36,"Male",7,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",13,2,"0 - Low","0 - None",1,1,1,1,0,0,0
1032,33,36,"Male",8,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",15,1,"0 - Low","1 - Present",3,5,2,1,0,1,0
1033,33,36,"Male",9,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",16,1,"1 - High","0 - None",2,2,2,1,1,0,0
1034,33,36,"Male",10,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",1,2,"0 - Low","1 - Present",3,5,3,1,0,1,0
1035,33,36,"Male",11,"4 - Somewhat Unexpected","3 - Yes, but would not be feel nice","1 - cautious",12,2,"1 - High","1 - Present",4,4,3,1,1,1,1
1036,33,36,"Male",12,"4 - Somewhat Unexpected","1 - Absolutely Yes","1 - cautious",11,1,"0 - Low","0 - None",1,4,1,1,0,0,0
1037,33,36,"Male",13,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",2,1,"0 - Low","0 - None",1,1,1,1,0,0,0
1038,33,36,"Male",14,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",4,2,"1 - High","1 - Present",4,5,3,1,1,1,1
1039,33,36,"Male",15,"3 - Indifferent / Can't Decide","3 - Yes, but would not be feel nice","1 - cautious",10,1,"1 - High","1 - Present",4,3,3,1,1,1,1
1040,33,36,"Male",16,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",7,1,"1 - High","0 - None",2,1,1,1,1,0,0
1041,33,36,"Male",17,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",16,2,"0 - Low","1 - Present",3,1,1,1,0,1,0
1042,33,36,"Male",18,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",14,2,"1 - High","1 - Present",4,5,2,1,1,1,1
1043,33,36,"Male",19,"2 - Somewhat Expected","1 - Absolutely Yes","1 - cautious",10,2,"0 - Low","1 - Present",3,2,1,1,0,1,0
1044,33,36,"Male",20,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",5,2,"0 - Low","1 - Present",3,5,2,1,0,1,0
1045,33,36,"Male",21,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",6,1,"1 - High","0 - None",2,1,1,1,1,0,0
1046,33,36,"Male",22,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",6,2,"1 - High","0 - None",2,1,1,1,1,0,0
1047,33,36,"Male",23,"2 - Somewhat Expected","1 - Absolutely Yes","1 - cautious",9,1,"0 - Low","0 - None",1,2,1,1,0,0,0
1048,33,36,"Male",24,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",15,2,"0 - Low","0 - None",1,5,3,1,0,0,0
1049,33,36,"Male",25,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",2,2,"1 - High","1 - Present",4,5,4,1,1,1,1
1050,33,36,"Male",26,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",9,2,"1 - High","1 - Present",4,5,2,1,1,1,1
1051,33,36,"Male",27,"5 - Very Unexpected","1 - Absolutely Yes","1 - cautious",3,1,"0 - Low","1 - Present",3,5,1,1,0,1,0
1052,33,36,"Male",28,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",8,1,"0 - Low","1 - Present",3,5,4,1,0,1,0
1053,33,36,"Male",29,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",7,2,"0 - Low","1 - Present",3,5,3,1,0,1,0
1054,33,36,"Male",30,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",11,2,"1 - High","1 - Present",4,5,4,1,1,1,1
1055,33,36,"Male",31,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",8,2,"0 - Low","0 - None",1,1,1,1,0,0,0
1056,33,36,"Male",32,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",3,2,"1 - High","0 - None",2,1,1,1,1,0,0
1057,34,60,"Male",1,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",5,1,"0 - Low","0 - None",1,1,1,1,0,0,0
1058,34,60,"Male",2,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",3,1,"1 - High","1 - Present",4,5,2,1,1,1,1
1059,34,60,"Male",3,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",1,1,"0 - Low","1 - Present",3,4,2,1,0,1,0
1060,34,60,"Male",4,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",15,1,"1 - High","1 - Present",4,5,3,1,1,1,1
1061,34,60,"Male",5,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",2,1,"1 - High","0 - None",2,1,1,1,1,0,0
1062,34,60,"Male",6,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",13,1,"1 - High","1 - Present",4,5,2,1,1,1,1
1063,34,60,"Male",7,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",4,1,"1 - High","1 - Present",4,5,2,1,1,1,1
1064,34,60,"Male",8,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",9,1,"0 - Low","0 - None",1,1,1,1,0,0,0
1065,34,60,"Male",9,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",11,1,"1 - High","1 - Present",4,5,4,1,1,1,1
1066,34,60,"Male",10,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",10,1,"1 - High","0 - None",2,2,2,1,1,0,0
1067,34,60,"Male",11,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",16,1,"0 - Low","0 - None",1,1,1,1,0,0,0
1068,34,60,"Male",12,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",11,2,"0 - Low","1 - Present",3,5,4,1,0,1,0
1069,34,60,"Male",13,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",14,1,"1 - High","0 - None",2,2,2,1,1,0,0
1070,34,60,"Male",14,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",16,2,"1 - High","1 - Present",4,5,2,1,1,1,1
1071,34,60,"Male",15,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",10,2,"1 - High","0 - None",2,2,2,1,1,0,0
1072,34,60,"Male",16,"3 - Indifferent / Can't Decide","3 - Yes, but would not be feel nice","1 - cautious",15,2,"0 - Low","0 - None",1,3,3,1,0,0,0
1073,34,60,"Male",17,"3 - Indifferent / Can't Decide","2 - Yes, a bit inconvenient but manageable","1 - cautious",9,2,"0 - Low","0 - None",1,3,2,1,0,0,0
1074,34,60,"Male",18,"4 - Somewhat Unexpected","1 - Absolutely Yes","1 - cautious",8,1,"0 - Low","1 - Present",3,4,1,1,0,1,0
1075,34,60,"Male",19,"4 - Somewhat Unexpected","1 - Absolutely Yes","1 - cautious",14,2,"0 - Low","1 - Present",3,4,1,1,0,1,0
1076,34,60,"Male",20,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",4,2,"1 - High","0 - None",2,2,2,1,1,0,0
1077,34,60,"Male",21,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",3,2,"1 - High","0 - None",2,2,2,1,1,0,0
1078,34,60,"Male",22,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",2,2,"0 - Low","1 - Present",3,5,3,1,0,1,0
1079,34,60,"Male",23,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",13,2,"1 - High","0 - None",2,1,1,1,1,0,0
1080,34,60,"Male",24,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",8,2,"1 - High","1 - Present",4,4,2,1,1,1,1
1081,34,60,"Male",25,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","1 - cautious",7,1,"1 - High","0 - None",2,1,2,1,1,0,0
1082,34,60,"Male",26,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",6,1,"0 - Low","0 - None",1,1,1,1,0,0,0
1083,34,60,"Male",27,"5 - Very Unexpected","1 - Absolutely Yes","1 - cautious",12,1,"0 - Low","1 - Present",3,5,1,1,0,1,0
1084,34,60,"Male",28,"5 - Very Unexpected","3 - Yes, but would not be feel nice","1 - cautious",6,2,"0 - Low","1 - Present",3,5,3,1,0,1,0
1085,34,60,"Male",29,"5 - Very Unexpected","4 - Certainly Not","1 - cautious",5,2,"1 - High","1 - Present",4,5,4,1,1,1,1
1086,34,60,"Male",30,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","1 - cautious",12,2,"0 - Low","1 - Present",3,4,2,1,0,1,0
1087,34,60,"Male",31,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",7,2,"0 - Low","0 - None",1,1,1,1,0,0,0
1088,34,60,"Male",32,"1 - Completely Expected","1 - Absolutely Yes","1 - cautious",1,2,"0 - Low","0 - None",1,1,1,1,0,0,0
1089,35,31,"Male",1,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",1,1,"0 - Low","0 - None",1,2,1,0,0,0,0
1090,35,31,"Male",2,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",9,1,"0 - Low","0 - None",1,2,1,0,0,0,0
1091,35,31,"Male",3,"5 - Very Unexpected","4 - Certainly Not","0 - adventurous",7,1,"1 - High","1 - Present",4,5,4,0,1,1,1
1092,35,31,"Male",4,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",6,1,"1 - High","0 - None",2,1,2,0,1,0,0
1093,35,31,"Male",5,"4 - Somewhat Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",8,1,"1 - High","1 - Present",4,4,3,0,1,1,1
1094,35,31,"Male",6,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",3,1,"0 - Low","1 - Present",3,2,1,0,0,1,0
1095,35,31,"Male",7,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",12,1,"0 - Low","0 - None",1,1,1,0,0,0,0
1096,35,31,"Male",8,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",13,1,"0 - Low","0 - None",1,1,1,0,0,0,0
1097,35,31,"Male",9,"5 - Very Unexpected","4 - Certainly Not","0 - adventurous",9,2,"1 - High","1 - Present",4,5,4,0,1,1,1
1098,35,31,"Male",10,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",13,2,"0 - Low","1 - Present",3,4,2,0,0,1,0
1099,35,31,"Male",11,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",15,1,"0 - Low","1 - Present",3,2,1,0,0,1,0
1100,35,31,"Male",12,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",2,1,"1 - High","0 - None",2,1,1,0,1,0,0
1101,35,31,"Male",13,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",15,2,"1 - High","0 - None",2,1,1,0,1,0,0
1102,35,31,"Male",14,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",6,2,"0 - Low","1 - Present",3,2,2,0,0,1,0
1103,35,31,"Male",15,"5 - Very Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",5,1,"1 - High","1 - Present",4,5,3,0,1,1,1
1104,35,31,"Male",16,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",16,1,"1 - High","0 - None",2,1,1,0,1,0,0
1105,35,31,"Male",17,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",10,1,"1 - High","1 - Present",4,5,2,0,1,1,1
1106,35,31,"Male",18,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",8,2,"0 - Low","1 - Present",3,1,1,0,0,1,0
1107,35,31,"Male",19,"4 - Somewhat Unexpected","4 - Certainly Not","0 - adventurous",10,2,"1 - High","0 - None",2,4,4,0,1,0,0
1108,35,31,"Male",20,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",4,1,"0 - Low","0 - None",1,1,1,0,0,0,0
1109,35,31,"Male",21,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",16,2,"0 - Low","0 - None",1,1,1,0,0,0,0
1110,35,31,"Male",22,"4 - Somewhat Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",12,2,"0 - Low","1 - Present",3,4,3,0,0,1,0
1111,35,31,"Male",23,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",14,1,"1 - High","1 - Present",4,2,1,0,1,1,1
1112,35,31,"Male",24,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",7,2,"1 - High","0 - None",2,1,1,0,1,0,0
1113,35,31,"Male",25,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",14,2,"0 - Low","0 - None",1,1,1,0,0,0,0
1114,35,31,"Male",26,"5 - Very Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",11,1,"0 - Low","1 - Present",3,5,3,0,0,1,0
1115,35,31,"Male",27,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",3,2,"0 - Low","0 - None",1,2,1,0,0,0,0
1116,35,31,"Male",28,"4 - Somewhat Unexpected","1 - Absolutely Yes","0 - adventurous",11,2,"1 - High","0 - None",2,4,1,0,1,0,0
1117,35,31,"Male",29,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",2,2,"0 - Low","1 - Present",3,4,2,0,0,1,0
1118,35,31,"Male",30,"2 - Somewhat Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",1,2,"1 - High","0 - None",2,2,2,0,1,0,0
1119,35,31,"Male",31,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",4,2,"1 - High","1 - Present",4,4,2,0,1,1,1
1120,35,31,"Male",32,"4 - Somewhat Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",5,2,"1 - High","1 - Present",4,4,3,0,1,1,1
1121,36,55,"Male",1,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",12,1,"1 - High","1 - Present",4,5,2,0,1,1,1
1122,36,55,"Male",2,"5 - Very Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",9,1,"1 - High","1 - Present",4,5,2,0,1,1,1
1123,36,55,"Male",3,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",11,1,"0 - Low","0 - None",1,1,1,0,0,0,0
1124,36,55,"Male",4,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",12,2,"1 - High","0 - None",2,1,1,0,1,0,0
1125,36,55,"Male",5,"2 - Somewhat Expected","1 - Absolutely Yes","0 - adventurous",15,1,"0 - Low","0 - None",1,2,1,0,0,0,0
1126,36,55,"Male",6,"4 - Somewhat Unexpected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",15,2,"0 - Low","1 - Present",3,4,2,0,0,1,0
1127,36,55,"Male",7,"5 - Very Unexpected","1 - Absolutely Yes","0 - adventurous",3,1,"1 - High","1 - Present",4,5,1,0,1,1,1
1128,36,55,"Male",8,"5 - Very Unexpected","4 - Certainly Not","0 - adventurous",11,2,"1 - High","1 - Present",4,5,4,0,1,1,1
1129,36,55,"Male",9,"4 - Somewhat Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",5,1,"1 - High","1 - Present",4,4,3,0,1,1,1
1130,36,55,"Male",10,"5 - Very Unexpected","3 - Yes, but would not be feel nice","0 - adventurous",1,1,"1 - High","1 - Present",4,5,3,0,1,1,1
1131,36,55,"Male",11,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",7,1,"1 - High","0 - None",2,1,1,0,1,0,0
1132,36,55,"Male",12,"1 - Completely Expected","1 - Absolutely Yes","0 - adventurous",3,2,"0 - Low","0 - None",1,1,1,0,0,0,0
1133,36,55,"Male",13,"4 - Somewhat Unexpected","1 - Absolutely Yes","0 - adventurous",16,1,"1 - High","1 - Present",4,4,1,0,1,1,1
1134,36,55,"Male",14,"1 - Completely Expected","2 - Yes, a bit inconvenient but manageable","0 - adventurous",10,1,"1 - High","0 - None",2,1,2,0,1,0,0
